% Model:              omc_unitcell_iso.mph
% Version:            COMSOL 6.2.0.658
% Date:               Jul 1 2026, 14:34
% Dimension:          3
% Nodes:              2500
% Expressions:        2
% Description:        Electric field, y-component, Electric field norm
% Length unit:        m
% X                       Y                        Z                        ewfd.Ey (V/m) @ lambda=4E-12                      ewfd.normE (V/m) @ lambda=4E-12
0                         6.612244897959183E-8     -9.091836734693906E-9    -5098252.955961209-565867.5591869177i             6952169.385003607
0                         6.612244897959183E-8     9.091836734693853E-9     -5107492.493511414-563451.1709834484i             6958513.616836548
0                         6.612244897959183E-8     2.7275510204081612E-8    -5224505.493733011-589918.3577266401i             6979724.113308097
0                         6.612244897959183E-8     4.5459183673469424E-8    -5356872.429793998-620888.6403262587i             7075331.91364114
0                         6.612244897959183E-8     6.364285714285713E-8     -5490148.811541956-654094.148803823i              7171041.2671255125
0                         6.612244897959183E-8     8.182653061224494E-8     -5893530.247698044-804128.7203250048i             7702714.17176562
0                         6.612244897959183E-8     1.0001020408163265E-7    -6241632.300682427-929111.0918170844i             8024118.848633571
0                         6.612244897959183E-8     1.1819387755102046E-7    -6462674.891267256-969058.0132931818i             8181396.540584485
0                         6.612244897959183E-8     1.3637755102040816E-7    -6583556.807636887-1024237.6954056208i            8380618.479596875
0                         6.612244897959183E-8     1.5456122448979587E-7    -7067047.274778516-1210962.4208488911i            8774110.959030107
0                         6.612244897959183E-8     1.7274489795918368E-7    -7628849.158222919-1373879.2677624072i            9228182.6937027
0                         6.612244897959183E-8     1.909285714285714E-7     -8237370.7552764565-1627057.461629558i            9806161.009022601
0                         6.612244897959183E-8     2.091122448979592E-7     -8903708.613812063-1893960.7582002382i            1.0518985093279267E7
0                         6.612244897959183E-8     2.272959183673469E-7     -8666947.309635505-1875744.06190271i              1.0030526457539128E7
0                         6.612244897959183E-8     2.454795918367347E-7     -8514682.791108001-1890083.01460547i              9876022.55026116
0                         6.612244897959183E-8     2.636632653061224E-7     -8240034.6153735155-1869622.7019783966i           9557361.833306387
0                         6.612244897959183E-8     2.8184693877551024E-7    -7875264.358684452-1828195.8197882774i            9151052.78659985
0                         6.612244897959183E-8     3.0003061224489794E-7    -7306974.58286947-1714630.6016725146i             8479030.394785365
0                         6.612244897959183E-8     3.1821428571428575E-7    -6615499.891662505-1557542.477337026i             7685576.881191313
0                         6.612244897959183E-8     3.3639795918367346E-7    -5828786.884976586-1380474.3023978975i            6755005.455904252
0                         6.612244897959183E-8     3.5458163265306127E-7    -4957972.355302134-1189084.5219740137i            5765254.253187045
0                         6.612244897959183E-8     3.72765306122449E-7      -4201360.505757541-1044869.0719863938i            4949505.163748739
0                         6.612244897959183E-8     3.909489795918368E-7     -3143160.2995956447-770756.6770370513i            3855321.9766872926
0                         6.612244897959183E-8     4.091326530612245E-7     -2100168.5943124476-509935.51973177603i           2790655.507828853
0                         6.612244897959183E-8     4.273163265306122E-7     -1060369.21731205-258560.21212537034i             1927577.6224806597
0                         6.612244897959183E-8     4.455E-7                 10708.161855264569+1732.8812902509183i            1526267.6579255583
0                         8.265306122448978E-8     -4.455E-7                -10594.676006227408-1220.6235642125469i           1805998.022373696
