% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.357
% Date:               Dec 3 2024, 18:43
% Table:              Table 14 - 
% k                                               Eigenfrequency (THz)                              Frequency (THz)                                   Quality factor (1)
0.8                                               407.9542640759333+1.4431050197586498E-6i          407.9542640759333                                 1.4134600687071306E8
0.8                                               408.33467213773395+1.4356679133009047E-6i         408.33467213773395                                1.4221069801542267E8
0.8                                               409.60759639356587+1.4169173125896864E-6i         409.60759639356587                                1.4454181368033746E8
0.8                                               410.254632092093+1.4449707444451636E-6i           410.254632092093                                  1.4195949422132474E8
0.8                                               410.60920230144995+1.4479947900201417E-6i         410.60920230144995                                1.4178545569757828E8
0.8                                               411.24591704044013+1.4215908752775133E-6i         411.24591704044013                                1.446428519598367E8
0.8                                               411.92067557648545+1.4623576857157931E-6i         411.92067557648545                                1.4084128650606403E8
0.8                                               412.345193580341+1.4368136000373645E-6i           412.345193580341                                  1.4349293240599126E8
0.8666666666666667                                386.9992236507673+1.4410158567875202E-6i          386.9992236507673                                 1.3428000178759688E8
0.8666666666666667                                390.0018725594078+1.4669872581530614E-6i          390.0018725594078                                 1.3292612815547581E8
0.8666666666666667                                390.4981589076165+1.4643801671319487E-6i          390.4981589076165                                 1.3333223423546629E8
0.8666666666666667                                391.15226997519324+1.430717282017663E-6i          391.15226997519324                                1.366979608380673E8
0.8666666666666667                                391.5588619058612+1.4326258750309652E-6i          391.5588619058612                                 1.3665775159107673E8
0.8666666666666667                                391.67971364830254+1.4506788474699343E-6i         391.67971364830254                                1.3499876776014695E8
0.8666666666666667                                393.46464103483726+1.475148219762211E-6i          393.46464103483726                                1.3336444289586794E8
0.8666666666666667                                394.7101294382371+1.4532133928478664E-6i          394.7101294382371                                 1.3580597707839814E8
0.8666666666666667                                395.8747395869197+1.4443330593729283E-6i          395.8747395869197                                 1.3704413155189863E8
0.8666666666666667                                399.25398094001815+1.4419116386053774E-6i         399.25398094001815                                1.384460636319498E8
0.8666666666666667                                403.07558591355274+1.455511287476454E-6i          403.07558591355274                                1.3846529030097726E8
0.8666666666666667                                405.4938673976738+1.4752228868196694E-6i          405.4938673976738                                 1.374347805408069E8
0.8666666666666667                                407.4927087497993+1.4395844711816287E-6i          407.4927087497993                                 1.415313643996605E8
